usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,verbatim_name,verbatim_kingdom,tree_id,displayed_scientific_name,taxonomic_level
3189846,Acer platanoides L.,Acer platanoides,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer platanoides,6,7707728,220,933,6657,3189834,3189846,FALSE,Magnoliopsida,Acer platanoides 'Superform',plants,97,Acer platanoides 'Superform',horticulture
3189870,Acer pseudoplatanus L.,Acer pseudoplatanus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,6,7707728,220,933,6657,3189834,3189870,FALSE,Magnoliopsida,Acer pseudoplatanus,plants,98,Acer pseudoplatanus,species
3189870,Acer pseudoplatanus L.,Acer pseudoplatanus,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,6,7707728,220,933,6657,3189834,3189870,FALSE,Magnoliopsida,Acer pseudoplatanus 'Atropurpureum',plants,99,Acer pseudoplatanus 'Atropurpureum',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum,plants,100,Acer rubrum,species
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Armstrong',plants,101,Acer rubrum 'Armstrong',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Autumn Flame',plants,102,Acer rubrum 'Autumn Flame',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Autumn Radiance',plants,103,Acer rubrum 'Autumn Radiance',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Bowhall',plants,104,Acer rubrum 'Bowhall',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Columnare',plants,105,Acer rubrum 'Columnare',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Gerling',plants,106,Acer rubrum 'Gerling',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Northwood',plants,107,Acer rubrum 'Northwood',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'October Glory',plants,108,Acer rubrum 'October Glory',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Red Sunset',plants,109,Acer rubrum 'Red Sunset',horticulture
3189883,Acer rubrum L.,Acer rubrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Magnoliopsida,Acer rubrum 'Shade King',plants,110,Acer rubrum 'Shade King',horticulture
3189837,Acer saccharinum L.,Acer saccharinum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharinum,6,7707728,220,933,6657,3189834,3189837,FALSE,Magnoliopsida,Acer saccharinum,plants,111,Acer saccharinum,species
3189837,Acer saccharinum L.,Acer saccharinum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharinum,6,7707728,220,933,6657,3189834,3189837,FALSE,Magnoliopsida,Acer saccharinum 'Pyramidale',plants,112,Acer saccharinum 'Pyramidale',horticulture
3189837,Acer saccharinum L.,Acer saccharinum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharinum,6,7707728,220,933,6657,3189834,3189837,FALSE,Magnoliopsida,Acer saccharinum 'Silver Queen',plants,113,Acer saccharinum 'Silver Queen',horticulture
3189837,Acer saccharinum L.,Acer saccharinum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharinum,6,7707728,220,933,6657,3189834,3189837,FALSE,Magnoliopsida,Acer saccharinum 'Skinneri',plants,114,Acer saccharinum 'Skinneri',horticulture
3189837,Acer saccharinum L.,Acer saccharinum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharinum,6,7707728,220,933,6657,3189834,3189837,FALSE,Magnoliopsida,Acer saccharinum 'Wieri',plants,115,Acer saccharinum 'Wieri',horticulture
3189859,Acer saccharum Marshall,Acer saccharum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharum,6,7707728,220,933,6657,3189834,3189859,FALSE,Magnoliopsida,Acer saccharum,plants,116,Acer saccharum,species
3189859,Acer saccharum Marshall,Acer saccharum,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharum,6,7707728,220,933,6657,3189834,3189859,FALSE,Magnoliopsida,Acer saccharum 'Arrowhead',plants,117,Acer saccharum 'Arrowhead',horticulture
3189859,Acer saccharum Marshall,Acer saccharum,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharum,6,7707728,220,933,6657,3189834,3189859,FALSE,Magnoliopsida,Acer saccharum 'Bonfire',plants,118,Acer saccharum 'Bonfire',horticulture
3189859,Acer saccharum Marshall,Acer saccharum,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharum,6,7707728,220,933,6657,3189834,3189859,FALSE,Magnoliopsida,Acer saccharum 'Endowment',plants,119,Acer saccharum 'Endowment',horticulture
3189859,Acer saccharum Marshall,Acer saccharum,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharum,6,7707728,220,933,6657,3189834,3189859,FALSE,Magnoliopsida,Acer saccharum 'Goldspire',plants,120,Acer saccharum 'Goldspire',horticulture
3189859,Acer saccharum Marshall,Acer saccharum,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharum,6,7707728,220,933,6657,3189834,3189859,FALSE,Magnoliopsida,Acer saccharum 'Green Mountain',plants,121,Acer saccharum 'Green Mountain',horticulture
3189859,Acer saccharum Marshall,Acer saccharum,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharum,6,7707728,220,933,6657,3189834,3189859,FALSE,Magnoliopsida,Acer saccharum 'Newton Sentry',plants,122,Acer saccharum 'Newton Sentry',horticulture
3189859,Acer saccharum Marshall,Acer saccharum,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer saccharum,6,7707728,220,933,6657,3189834,3189859,FALSE,Magnoliopsida,Acer saccharum 'Temples Upright',plants,123,Acer saccharum 'Temples Upright',horticulture
3189843,Acer tataricum L.,Acer tataricum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer tataricum,6,7707728,220,933,6657,3189834,3189843,FALSE,Magnoliopsida,Acer tataricum,plants,124,Acer tataricum,species
7263031,Acer triflorum Kom.,Acer triflorum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer triflorum,6,7707728,220,933,6657,3189834,7263031,FALSE,Magnoliopsida,Acer triflorum,plants,125,Acer triflorum,species
7263012,Acer truncatum Bunge,Acer truncatum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer truncatum,6,7707728,220,933,6657,3189834,7263012,FALSE,Magnoliopsida,Acer truncatum,plants,126,Acer truncatum,species
3184410,Syzygium smithii (Poir.) Nied.,Syzygium smithii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Syzygium,Syzygium smithii,6,7707728,220,690,5014,3029010,3184410,FALSE,Magnoliopsida,Syzygium smithii,plants,127,Syzygium smithii,species
2732163,Acoelorrhaphe wrightii (Griseb. & H.Wendl.) H.Wendl. ex Becc.,Acoelorrhaphe wrightii,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Acoelorraphe,Acoelorraphe wrightii,6,7707728,196,552,7681,6418687,6418688,TRUE,Liliopsida,Acoelorrhaphe wrightii,plants,128,Acoelorrhaphe wrightii,species
7491932,Acrocarpus fraxinifolius Wight & Arn.,Acrocarpus fraxinifolius,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Acrocarpus,Acrocarpus fraxinifolius,6,7707728,220,1370,5386,2956859,7491932,FALSE,Magnoliopsida,Acrocarpus fraxinifolius,plants,129,Acrocarpus fraxinifolius,species
7413879,Acrocomia aculeata (Jacq.) Lodd. ex R.Keith,Acrocomia aculeata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Acrocomia,Acrocomia aculeata,6,7707728,196,552,7681,2739147,7413879,FALSE,Liliopsida,Acrocomia aculeata,plants,131,Acrocomia aculeata,species
3189813,Aesculus californica (Spach) Nutt.,Aesculus californica,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus californica,6,7707728,220,933,6657,3189801,3189813,FALSE,Magnoliopsida,Aesculus californica,plants,132,Aesculus californica,species
3189809,Aesculus ×carnea Hayne,Aesculus carnea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus carnea,6,7707728,220,933,6657,3189801,3189809,FALSE,Magnoliopsida,Aesculus ×carnea,plants,133,Aesculus &times carnea,hybrid
3189809,Aesculus ×carnea Hayne,Aesculus carnea,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus carnea,6,7707728,220,933,6657,3189801,3189809,FALSE,Magnoliopsida,Aesculus ×carnea 'Briottii',plants,134,Aesculus &times carnea 'Briottii',horticulture
3189809,Aesculus ×carnea Hayne,Aesculus carnea,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus carnea,6,7707728,220,933,6657,3189801,3189809,FALSE,Magnoliopsida,Aesculus ×carnea 'Oneill Red',plants,135,Aesculus &times carnea 'Oneill Red',horticulture
3189824,Aesculus flava Sol.,Aesculus flava,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus flava,6,7707728,220,933,6657,3189801,3189824,FALSE,Magnoliopsida,Aesculus flava,plants,136,Aesculus flava,species
3189806,Aesculus glabra Willd.,Aesculus glabra,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus glabra,6,7707728,220,933,6657,3189801,3189806,FALSE,Magnoliopsida,Aesculus glabra,plants,137,Aesculus glabra,species
3189815,Aesculus hippocastanum L.,Aesculus hippocastanum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus hippocastanum,6,7707728,220,933,6657,3189801,3189815,FALSE,Magnoliopsida,Aesculus hippocastanum,plants,138,Aesculus hippocastanum,species
3189815,Aesculus hippocastanum L.,Aesculus hippocastanum,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus hippocastanum,6,7707728,220,933,6657,3189801,3189815,FALSE,Magnoliopsida,Aesculus hippocastanum 'Baumannii',plants,139,Aesculus hippocastanum 'Baumannii',horticulture
8566446,Aesculus indica (Colebr. ex Cambess.) Hook.,Aesculus indica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus indica,6,7707728,220,933,6657,3189801,8566446,FALSE,Magnoliopsida,Aesculus indica,plants,140,Aesculus indica,species
3189807,Aesculus pavia L.,Aesculus pavia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Aesculus,Aesculus pavia,6,7707728,220,933,6657,3189801,3189807,FALSE,Magnoliopsida,Aesculus pavia,plants,141,Aesculus pavia,species
5284418,Agathis robusta (C.Moore ex F.Muell.) F.M.Bailey,Agathis robusta,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Agathis,Agathis robusta,6,7707728,194,640,3924,2685008,5284418,FALSE,Pinopsida,Agathis robusta,plants,142,Agathis robusta,species
5419920,Agonis flexuosa (Muhl. ex Willd.) Sweet,Agonis flexuosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Agonis,Agonis flexuosa,6,7707728,220,690,5014,3186386,5419920,FALSE,Magnoliopsida,Agonis flexuosa,plants,143,Agonis flexuosa,species
3185923,Taxandria juniperina (Schauer) J.R.Wheeler & N.G.Marchant,Taxandria juniperina,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Taxandria,Taxandria juniperina,6,7707728,220,690,5014,3185894,3185923,FALSE,Magnoliopsida,Taxandria juniperina,plants,144,Taxandria juniperina,species
3190653,Ailanthus altissima (Mill.) Swingle,Ailanthus altissima,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,6,7707728,220,933,2395,3190652,3190653,FALSE,Magnoliopsida,Ailanthus altissima,plants,145,Ailanthus altissima,species
2943719,Paraserianthes lophantha (Willd.) I.C.Nielsen,Paraserianthes lophantha,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Paraserianthes,Paraserianthes lophantha,6,7707728,220,1370,5386,2943718,2943719,FALSE,Magnoliopsida,Paraserianthes lophantha,plants,146,Paraserianthes lophantha,species
2972983,Albizia julibrissin Durazz.,Albizia julibrissin,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Albizia,Albizia julibrissin,6,7707728,220,1370,5386,2972897,2972983,FALSE,Magnoliopsida,Albizia julibrissin,plants,147,Albizia julibrissin,species
2972983,Albizia julibrissin Durazz.,Albizia julibrissin,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Albizia,Albizia julibrissin,6,7707728,220,1370,5386,2972897,2972983,FALSE,Magnoliopsida,Albizia julibrissin 'Rosea',plants,149,Albizia julibrissin 'Rosea',horticulture
2876607,Alnus cordata (Loisel.) Duby,Alnus cordata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Betulaceae,Alnus,Alnus cordata,6,7707728,220,1354,4688,2876099,2876607,FALSE,Magnoliopsida,Alnus cordata,plants,150,Alnus cordata,species
2876213,Alnus glutinosa (L.) Gaertn.,Alnus glutinosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Betulaceae,Alnus,Alnus glutinosa,6,7707728,220,1354,4688,2876099,2876213,FALSE,Magnoliopsida,Alnus glutinosa,plants,151,Alnus glutinosa,species
2876213,Alnus glutinosa (L.) Gaertn.,Alnus glutinosa,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Fagales,Betulaceae,Alnus,Alnus glutinosa,6,7707728,220,1354,4688,2876099,2876213,FALSE,Magnoliopsida,Alnus glutinosa 'Pyramidalis',plants,152,Alnus glutinosa 'Pyramidalis',horticulture
2876176,Alnus rubra Bong.,Alnus rubra,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Betulaceae,Alnus,Alnus rubra,6,7707728,220,1354,4688,2876099,2876176,FALSE,Magnoliopsida,Alnus rubra,plants,153,Alnus rubra,species
2876207,Alnus rhombifolia Nutt.,Alnus rhombifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Betulaceae,Alnus,Alnus rhombifolia,6,7707728,220,1354,4688,2876099,2876207,FALSE,Magnoliopsida,Alnus rhombifolia,plants,154,Alnus rhombifolia,species
2876460,Alnus incana subsp. tenuifolia (Nutt.) Breitung,Alnus incana tenuifolia,SUBSPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Betulaceae,Alnus,Alnus incana,6,7707728,220,1354,4688,2876099,9148577,FALSE,Magnoliopsida,Alnus incana subsp. tenuifolia,plants,155,Alnus incana subsp. tenuifolia,subspecies
5274893,Sphaeropteris cooperi (Hook. ex F.Muell.) R.M.Tryon,Sphaeropteris cooperi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cyatheales,Cyatheaceae,Sphaeropteris,Sphaeropteris cooperi,6,7707728,7228684,7229402,6624,2650270,5274893,FALSE,Polypodiopsida,Sphaeropteris cooperi,plants,156,Sphaeropteris cooperi,species
3023916,Amelanchier sanguinea var. alnifolia (Nutt.) P.Landry,Amelanchier sanguinea alnifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Amelanchier,Amelanchier alnifolia,6,7707728,220,691,5015,3023817,8168485,TRUE,Magnoliopsida,Amelanchier sanguinea var. alnifolia,plants,157,Amelanchier sanguinea var. alnifolia,variety
3024052,Amelanchier arborea (F.Michx.) Fernald,Amelanchier arborea,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Amelanchier,Amelanchier arborea,6,7707728,220,691,5015,3023817,3024052,FALSE,Magnoliopsida,Amelanchier arborea,plants,158,Amelanchier arborea,species
3023833,Amelanchier canadensis (L.) Medik.,Amelanchier canadensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Amelanchier,Amelanchier canadensis,6,7707728,220,691,5015,3023817,3023833,FALSE,Magnoliopsida,Amelanchier canadensis,plants,159,Amelanchier canadensis,species
3023817,Amelanchier Medik.,Amelanchier,GENUS,ACCEPTED,99,HIGHERRANK,Plantae,Tracheophyta,Rosales,Rosaceae,Amelanchier,NA,6,7707728,220,691,5015,3023817,NA,FALSE,Magnoliopsida,Amelanchier ×grandiflora,plants,160,Amelanchier &times grandiflora,hybrid
3023817,Amelanchier Medik.,Amelanchier,GENUS,ACCEPTED,84,HIGHERRANK,Plantae,Tracheophyta,Rosales,Rosaceae,Amelanchier,NA,6,7707728,220,691,5015,3023817,NA,FALSE,Magnoliopsida,Amelanchier ×grandiflora 'Autumn Brilliance',plants,161,Amelanchier &times grandiflora 'Autumn Brilliance',horticulture
3023839,Amelanchier arborea subsp. laevis (Wiegand) S.M.Mc Kay ex P.Landry,Amelanchier arborea laevis,SUBSPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Amelanchier,Amelanchier laevis,6,7707728,220,691,5015,3023817,3023832,TRUE,Magnoliopsida,Amelanchier arborea subsp. laevis,plants,162,Amelanchier arborea subsp. laevis,subspecies
6287308,Amelanchier arborea var. laevis (Wiegand) H.E.Ahles,Amelanchier arborea laevis,VARIETY,SYNONYM,95,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Amelanchier,Amelanchier laevis,6,7707728,220,691,5015,3023817,3023832,TRUE,Magnoliopsida,Amelanchier arborea subsp. laevis 'Prince Charles',plants,163,Amelanchier arborea subsp. laevis 'Prince Charles',horticulture
3172583,Amphitecna latifolia (Mill.) A.H.Gentry,Amphitecna latifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Amphitecna,Amphitecna latifolia,6,7707728,220,408,6655,3172582,3172583,FALSE,Magnoliopsida,Amphitecna latifolia,plants,164,Amphitecna latifolia,species
3177431,Angophora costata (Gaertn.) Britton,Angophora costata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Angophora,Angophora costata,6,7707728,220,690,5014,8255456,3177431,FALSE,Magnoliopsida,Angophora costata,plants,165,Angophora costata,species
5407147,Annona cherimola Mill.,Annona cherimola,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona cherimola,6,7707728,220,718,9291,3155252,5407147,FALSE,Magnoliopsida,Annona cherimola,plants,166,Annona cherimola,species
3036892,Aralia elata (Miq.) Seem.,Aralia elata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Araliaceae,Aralia,Aralia elata,6,7707728,220,1351,8800,3036858,3036892,FALSE,Magnoliopsida,Aralia elata,plants,168,Aralia elata,species
3036972,Aralia spinosa L.,Aralia spinosa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Apiales,Araliaceae,Aralia,Aralia spinosa,6,7707728,220,1351,8800,3036858,3036972,FALSE,Magnoliopsida,Aralia spinosa,plants,169,Aralia spinosa,species
2684984,Araucaria araucana (Molina) K.Koch,Araucaria araucana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Araucaria,Araucaria araucana,6,7707728,194,640,3924,2684910,2684984,FALSE,Pinopsida,Araucaria araucana,plants,170,Araucaria araucana,species
2684918,Araucaria bidwillii Hook.,Araucaria bidwillii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Araucaria,Araucaria bidwillii,6,7707728,194,640,3924,2684910,2684918,FALSE,Pinopsida,Araucaria bidwillii,plants,171,Araucaria bidwillii,species
2684996,Araucaria cunninghamii Aiton ex A.Cunn.,Araucaria cunninghamii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Araucaria,Araucaria cunninghamii,6,7707728,194,640,3924,2684910,2684996,FALSE,Pinopsida,Araucaria cunninghamii,plants,172,Araucaria cunninghamii,species
2684969,Araucaria heterophylla (Salisb.) Franco,Araucaria heterophylla,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Araucaria,Araucaria heterophylla,6,7707728,194,640,3924,2684910,2684969,FALSE,Pinopsida,Araucaria heterophylla,plants,173,Araucaria heterophylla,species
2882796,Arbutus L.,Arbutus,GENUS,ACCEPTED,80,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arbutus,NA,6,7707728,220,1353,2505,2882796,NA,FALSE,Magnoliopsida,Arbutus 'Marina',plants,174,Arbutus 'Marina',horticulture
2882802,Arbutus menziesii Pursh,Arbutus menziesii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arbutus,Arbutus menziesii,6,7707728,220,1353,2505,2882796,2882802,FALSE,Magnoliopsida,Arbutus menziesii,plants,175,Arbutus menziesii,species
2882799,Arbutus xalapensis Kunth,Arbutus xalapensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arbutus,Arbutus xalapensis,6,7707728,220,1353,2505,2882796,2882799,FALSE,Magnoliopsida,Arbutus xalapensis,plants,176,Arbutus xalapensis,species
2882803,Arbutus unedo L.,Arbutus unedo,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arbutus,Arbutus unedo,6,7707728,220,1353,2505,2882796,2882803,FALSE,Magnoliopsida,Arbutus unedo,plants,177,Arbutus unedo,species
